id	links	xcoord_p	ycoord_p
48032	3	1733088.3637294215	657003.0190598896
48033	4	1736521.0295857764	661277.5413634276
48034	3	1736105.4901116772	661337.3075331909
48035	4	1735629.2123137366	661407.3983707947
48036	3	1734586.0049762907	661545.7890730604
48037	3	1738491.2201113056	661008.7795711663
48038	4	1738105.4140134885	661058.4510200626
48039	4	1737486.6475562104	661144.9375518317
48040	3	1733875.8098047485	657532.8528259825
48041	3	1835146.0284550316	551821.186901607
48042	3	1833733.1341239617	552304.9398177245
48043	3	1833713.4946462363	552415.3273316497
48044	3	1833627.7658489381	552397.8891747126
48045	3	1833645.0578779124	552292.6087131226
48046	3	1833446.7260885518	551005.2862809538
48047	3	1833380.4420458216	551091.1382396165
48048	4	1829282.1375207466	552374.3771287783
48049	3	1829130.7931702707	552455.9151597591
48050	3	1828822.9849162253	552601.5455780762
48051	3	1828613.3495718953	552640.0494021426
48052	3	1828357.6908641018	552660.212357522
48053	3	1828931.380347865	553387.2949025896
48054	3	1829227.7028208561	553319.9838036451
48055	3	1828893.9339278194	552995.7955765511
48056	3	1829519.702479822	552906.8827766017
48057	1	1828290.9708551115	551977.6439193183
48058	3	1828307.1890097545	552144.6480845622
48059	3	1723374.9956026718	584450.046536716
48060	3	1723530.6403107187	585631.4603546084
48061	3	1723177.7513448468	585070.2013607201
48062	3	1723452.864085403	585046.0312896394
48063	1	1732368.6332710856	658150.1713948781
48064	3	1732094.8867585834	658112.7286548032
48065	4	1731743.8466004229	658156.3756006432
48066	3	1756591.9431858254	600950.0461226864
48067	3	1760227.0973858316	601247.6558289689
48068	1	1756560.5122013905	601304.4765014863
48069	3	1760232.7213130756	601494.7909590147
48070	1	1760110.0401038327	601509.1427284711
48071	1	1760417.6495396346	601866.9550097302
48072	3	1759389.6069316617	601959.90828218
48073	3	1760996.381883907	601953.0808024111
48074	3	1760050.2452312	602039.2352579869
48075	3	1760147.5342896646	602155.7523379182
48076	3	1757260.211193839	602151.9196875722
48077	1	1760626.4872563146	602190.8967938793
48078	1	1759724.1505193196	602195.5690660487
48079	1	1756858.7243672658	602556.0119811354
48080	3	1756827.559140443	602623.2212188464
48081	3	1760517.9193423623	602604.4853896523
48082	3	1757688.4205195992	602734.521868792
48083	3	1757889.0703755761	602742.8903957704
48084	3	1760735.9870243673	602772.5572967909
48085	1	1757935.0900980441	602968.6179095627
48086	3	1757526.8086484391	603008.3570625178
48087	1	1758905.2645341062	603020.1871116151
48088	3	1757260.7134111726	603031.7750049612
48089	3	1759498.9695860764	603215.7473311175
48090	3	1760058.5696383726	603359.8730486082
48091	3	1757614.1443678096	603422.7143917655
48092	3	1758538.4321843479	603431.2859781065
48093	4	1758776.0944565735	603730.6157858161
48094	2	1757301.357583438	603817.7823056552
48095	2	1759411.4066103918	603954.2671259128
48096	3	1758975.2366341604	604022.2176579956
48097	3	1756140.8410242582	604231.4364279826
48098	4	1758304.475456249	604295.0055349254
48099	1	1756217.4640780701	604675.3549623521
48100	4	1756937.400587158	604698.8433803748
48101	1	1757773.5649772186	604799.041815453
48102	3	1756949.525721404	604941.1986740284
48103	2	1759120.5496107957	604929.7842843592
48104	3	1758686.0462664934	604939.8465378864
48105	1	1757242.2707772828	604964.1790626638
48106	1	1758493.3407519297	604964.1776374867
48107	4	1757978.4186371793	604980.6584551049
48108	1	1758741.1973072288	605202.2763898982
48109	4	1756859.753469066	605327.3625167777
48110	1	1755935.6927055356	605422.2278183623
48111	3	1757917.1365267218	605665.8443795304
48112	1	1757831.720305839	605717.0659892682
48113	1	1757181.289467205	605728.7230164894
48114	3	1757038.6044467194	605836.7897273175
48115	1	1756397.8316469863	605874.2399745766
48116	1	1758784.1681712072	605988.6336456148
48117	3	1757180.4526839156	606100.4038470484
48118	1	1757952.8364371858	606100.2365580386
48119	1	1756995.948181867	606112.308106878
48120	1	1756528.2827353089	606358.1727341013
48121	3	1757229.6788611172	606441.1408237144
48122	1	1757031.0093605425	606497.9239743191
48123	3	1757939.989842235	606530.2495512959
48124	3	1757461.2553272112	606718.6628935344
48125	1	1758024.2507850945	606727.3051917531
48126	3	1757355.6810473653	606763.4803826447
48127	3	1757613.807507477	607072.1166687541
48128	1	1757834.6508342014	607136.0341610992
48129	1	1757588.8155098578	607417.763537113
48130	1	1758778.2177775193	607943.8828251006
48131	1	1762286.071847523	607315.1198956791
48132	4	1817204.2886490966	671927.9261456196
48133	4	1814518.3274660034	671006.169215775
48134	3	1765073.7285612472	610721.2832837782
48135	1	1764961.463890286	610739.5459599997
48136	4	1824418.0880412476	614068.6524286427
48137	3	1730138.6714501549	563771.5234655507
48138	1	1730209.5068509132	564640.2313554925
48139	1	1754009.3646181563	602799.7664853901
48140	1	1753450.280660502	602890.1887617772
48141	3	1752543.9837465778	602916.5921381271
48142	1	1747687.3954606166	604370.0307890592
48143	1	1753958.9456622396	604619.5615224302
48144	1	1747894.7824443681	604681.1521170002
48145	3	1747625.0010202427	605149.1684534046
48146	3	1748031.858414532	605160.9925134972
48147	1	1754098.7116628315	605196.6060150956
48148	1	1747552.7366959972	605371.0506229728
48149	1	1749070.562540429	605478.9085796449
48150	3	1748868.407840129	605504.1035190751
48151	3	1748739.2521686933	605520.0089088444
48152	3	1748488.9225626176	605551.0326996031
48153	3	1748334.0049967507	605641.3979839567
48154	1	1752340.9535790833	605799.0421981079
48155	1	1755129.0975080142	606041.1882899881
48156	3	1755176.210277291	606372.8367553827
48157	3	1752745.9904015027	606441.4469179165
48158	3	1754515.7083192805	606460.7103638428
48159	1	1754055.7320189287	606782.6407268834
48160	1	1753439.3331081574	606952.1192351221
48161	1	1754806.9259605592	606999.8725700048
48162	3	1754236.7734992632	607182.8259421389
48163	3	1753740.2210771497	607197.7903832454
48164	3	1754789.1715520374	607279.5791148371
48165	1	1753488.5495969916	607325.6131697559
48166	3	1753975.7451107013	607445.4050912373
48167	3	1754527.1760182974	607451.8808095262
48168	1	1755182.28040874	607638.1620748262
48169	4	1753903.2767633197	607765.1971878558
48170	1	1750838.472754285	608042.5370810563
48171	1	1752961.5539713257	608058.68598058
48172	1	1754225.1091162346	608124.6597962466
48173	3	1750763.6253767398	608198.5412682962
48174	2	1751350.1220516886	608267.6700242984
48175	3	1753850.3489103795	608406.2839236909
48176	3	1750546.4741465175	608626.0919913268
48177	3	1750422.9517360856	608681.2629630453
48178	3	1750563.5175195185	608728.9845284799
48179	3	1751216.665677265	608812.5340796309
48180	3	1753713.2699766022	608867.7999246679
48181	4	1753020.3192512009	608879.8665134845
48182	3	1753750.8347592724	608907.5646334913
48183	3	1751973.5882874648	608969.2202509999
48184	3	1752641.9765658358	608995.5350126069
48185	3	1753780.638439028	609177.0905753181
48186	1	1753022.5655767915	609181.6316146547
48187	3	1751888.6337999215	609277.0982422346
48188	3	1751176.1875688839	609370.1699174152
48189	3	1751132.1172118029	609409.8162133832
48190	1	1753452.7252393872	609471.4778174245
48191	3	1751919.6174102607	609504.3859849118
48192	1	1750470.579342333	609545.8428079167
48193	3	1753099.8785173506	609832.6721353409
48194	1	1753491.3107821532	609887.6429330336
48195	1	1751932.204202986	609961.1512234276
48196	1	1752618.9316040853	610030.2838018842
48197	3	1753942.0750272088	610166.058405715
48198	1	1752972.1501583725	610276.2850582802
48199	1	1752872.7904690711	610318.8886746243
48200	3	1752727.0265438114	610365.8428631057
48201	1	1753719.9953544962	610651.1390939078
48202	3	1753833.0622717217	610701.9927954462
48203	3	1749126.5534994216	610914.9281172301
48204	3	1753696.4782844589	610989.4988518546
48205	1	1752869.8505312758	611234.4499178824
48206	1	1752113.9317073163	611243.0034555164
48207	3	1752777.7387861162	611336.3370785749
48208	3	1752285.3340837867	611382.2388238958
48209	1	1751734.2252807673	611408.9308194246
48210	1	1752896.3397210115	611415.5403618161
48211	1	1751299.5202658179	611536.6884979345
48212	1	1751973.2862155063	611617.5518466965
48213	3	1751446.4734242456	611688.8435360455
48214	3	1752617.6580485785	611683.7247759645
48215	3	1751919.6195857876	611876.4159810562
48216	3	1750957.5109134254	594236.9102169169
48217	3	1751726.8429736232	594537.6533602165
48218	1	1750590.8366458388	594590.5900204605
48219	4	1750847.65500813	594622.5134438117
48220	3	1751578.3123904923	594897.33328632
48221	1	1752315.6319658838	595234.0065742978
48222	3	1752072.6238505018	595267.1280290141
48223	1	1752515.3011944275	595579.7997587968
48224	3	1752104.7018817784	595639.2893051491
48225	1	1748190.0482375345	596012.0839828103
48226	3	1749619.7368761823	596531.6328688478
48227	1	1749012.6850842107	601317.0248785263
48228	3	1748930.6997588514	601391.1805114972
48229	1	1752191.8825060779	601882.0996881763
48230	3	1752193.598899287	601953.4366838742
48231	3	1752122.3516354898	601960.8856046725
48232	3	1752311.0301804307	602148.0435757327
48233	1	1758720.1272837596	586687.2448429319
48234	1	1763177.6650362008	591796.81258434
48235	3	1764572.1872744905	591955.8688461963
48236	4	1763804.6740328018	592237.5790776454
48237	3	1763409.2474610764	592276.0510012582
48238	3	1764181.7542474254	592283.3321162489
48239	3	1764438.5130287455	592306.2758008293
48240	3	1762752.1150804097	592345.144338632
48241	3	1764329.347017513	592354.3685887296
48242	3	1764483.6534583229	592412.2535622837
48243	1	1764904.2177055909	592413.2984807383
48244	3	1764369.7167661532	592455.2834354147
48245	3	1764610.5877493094	592491.8095997585
48246	1	1761960.0067611996	592535.7076966608
48247	1	1763457.010452584	592542.908415018
48248	3	1761986.5893780505	592735.7329168902
48249	1	1761671.6831488216	592775.838781067
48250	1	1765165.9187243741	592845.3797382244
48251	3	1762799.3468596078	592869.7354727265
48252	3	1765035.2465141462	592865.2268002
48253	4	1764788.9826927022	592902.9964902659
48254	3	1764543.5842444312	592937.4859451599
48255	3	1764134.5377715759	592973.8597960094
48256	3	1763882.614606486	593006.216741309
48257	3	1762030.1877051827	593080.8836203775
48258	1	1761740.424190531	593118.6253821006
48259	1	1764894.061706311	593157.8043382057
48260	1	1763888.1333437476	593242.7951668107
48261	1	1764609.4199144952	593250.8134395372
48262	3	1763354.130643175	593311.0054139632
48263	4	1762965.6262219734	593446.9937103208
48264	1	1764000.4294482225	593512.8380101221
48265	3	1763215.4121947084	593740.0839825972
48266	3	1764523.8659022348	593751.5886897632
48267	1	1763026.437356786	593884.1226489758
48268	1	1763764.9828594874	593907.650505238
48269	3	1763478.8083673674	594033.4440994355
48270	1	1763359.448321904	594145.3175441795
48271	3	1763691.6166804542	594288.2134292612
48272	1	1758762.043106751	595540.4379697843
48273	1	1766404.4055278683	595590.5741650662
48274	3	1766237.5497026844	595597.1994363014
48275	2	1766060.3345125148	595603.5340551597
48276	1	1759374.2770955658	595739.8659993068
48277	1	1759872.9990606955	595875.327517908
48278	3	1766255.6032572093	595894.1194897888
48279	3	1760631.7016457694	595951.4139691832
48280	1	1758856.9529108165	596019.539384952
48281	3	1757767.3319087669	596055.4779177384
48282	3	1760295.1364072447	596060.8558701624
48283	3	1762856.6458452279	596062.5748151194
48284	1	1766578.0910816975	596139.0436001688
48285	1	1763280.1668711186	596154.2176276
48286	3	1762607.4580504799	596225.9735938793
48287	4	1757899.1217280133	596273.3000162727
48288	3	1763028.7165408912	596249.1916386149
48289	3	1759454.0660155984	596298.436612993
48290	1	1758557.5401807292	596313.6587837364
48291	3	1758907.4610964928	596374.4649941312
48292	3	1766422.335531659	596378.9318844633
48293	4	1757172.1062131466	596484.272032075
48294	1	1756594.0466331285	596506.6975417086
48295	4	1763167.5185202505	596585.2966551656
48296	3	1762732.111411893	596652.4559988548
48297	3	1760036.059659669	596862.8528044188
48298	1	1760418.1794440902	596876.1218245022
48299	3	1757160.8293427168	596925.9204492162
48300	1	1756584.9564212125	596962.8913808708
48301	3	1766737.3183424396	596906.7593719587
48302	3	1760286.8420867338	597006.2957396372
48303	3	1758571.4570091376	597049.6225116077
48304	4	1763234.008058671	597073.35035635
48305	3	1762546.6846438248	597125.9180471714
48306	3	1759435.1918064144	597250.1419030144
48307	3	1757669.282538106	597301.8956530878
48308	3	1758734.251913241	597300.714297785
48309	4	1757188.498192382	597392.4027206156
48310	3	1756590.1360394475	597428.0816265956
48311	1	1756375.6993034284	597441.3005194721
48312	3	1760473.7158056041	597480.7372520778
48313	1	1762412.2392638517	597485.8059307515
48314	4	1762504.4377294155	597509.9038205622
48315	1	1759946.80598939	597535.8551317706
48316	3	1757853.8620491144	597617.9850350898
48317	1	1762448.4702844522	597670.4742523418
48318	3	1759487.0394262297	597709.8991374237
48319	1	1759256.6992274101	597733.4042854909
48320	1	1760949.2953753269	597777.6478529862
48321	1	1757546.215643345	597834.273180472
48322	3	1760440.4513401699	597957.8529767942
48323	1	1759944.7018986703	597983.260823316
48324	3	1760116.6121527425	597982.023230191
48325	3	1758245.926336413	598064.7106720378
48326	3	1760959.7951849662	598086.6324130491
48327	1	1760123.195313621	598115.5741880089
48328	3	1759434.467035266	598174.4145783385
48329	3	1760505.0231236059	598172.8937517483
48330	3	1758867.622047766	598229.1125106427
48331	1	1757629.188307797	598257.0338524166
48332	3	1757111.8253385276	598279.7354247083
48333	1	1756924.41718947	598387.0363904842
48334	3	1758451.7849885593	598419.6004643907
48335	3	1758522.9200526746	598558.5074301924
48336	3	1765568.9409288545	598537.0302614678
48337	1	1760190.5238153283	598590.1465850192
48338	3	1757402.789207897	598658.0226297405
48339	1	1758688.0988168565	598731.315720152
48340	1	1757153.655369549	598781.0613918008
48341	1	1756931.319499752	598805.254762556
48342	3	1756399.721973058	598822.2486856425
48343	3	1765594.9554835043	598871.3895174799
48344	1	1765065.7097896356	599181.2503269969
48345	3	1756383.676444452	599297.787695334
48346	3	1765460.5317846583	599238.5438118582
48347	1	1756681.975425328	599303.612722605
48348	1	1756187.3953307038	599323.6161136902
48349	3	1756812.1986352059	599388.9352337078
48350	1	1760756.4809481706	599402.2322198212
48351	1	1756231.142108987	599680.7716747726
48352	3	1756337.3194302132	599714.9402831538
48353	3	1756195.4570446098	600019.5801520129
48354	3	1771537.2252692173	657330.6203045361
48355	3	1735668.6586011287	659633.8162009942
48356	3	1769767.967537714	646226.0490712186
48357	1	1709838.118938083	595177.8053443017
48358	1	1710262.1166395338	595201.6879851054
48359	2	1708945.6309962412	595284.0791721342
48360	3	1709625.3858818605	595348.617277396
48361	3	1708647.6092351426	595447.6541473327
48362	3	1709693.6222302695	595533.3000090652
48363	2	1708198.422808491	595617.3229722732
48364	1	1709632.716978775	595639.049799668
48365	3	1708659.622634207	595731.1278896856
48366	3	1709101.1990953549	595901.1769385131
48367	3	1709306.8682684863	595900.7915869
48368	3	1709202.5144175524	595946.1377484644
48369	3	1708941.1875154707	596010.000313198
48370	3	1709263.7691254658	596044.970310676
48371	3	1708756.9965495989	596095.3793102787
48372	3	1708513.3852623145	596187.4814400943
48373	1	1709582.7440746138	596967.4882737756
48374	1	1709092.0801682398	592041.4231601025
48375	3	1707989.0891093009	592084.8138244126
48376	1	1707219.7666778483	592205.685709442
48377	3	1708524.7387862352	592276.2142336342
48378	3	1707990.4963356312	592339.9877058244
48379	3	1708722.5161860103	592317.0314234446
48380	1	1707518.9907178944	592501.1303593504
48381	4	1708030.0126630347	592554.4113020754
48382	4	1708047.8595084494	592597.2066108093
48383	4	1708915.285301946	592723.7471233048
48384	4	1708892.2453182081	592761.8129754232
48385	1	1708555.353765415	592818.3473667322
48386	4	1706733.3363604522	592843.8582067913
48387	4	1708463.2018137572	592872.3232881248
48388	3	1707185.8236418653	592904.9339680156
48389	3	1707141.4623962075	592908.6105371662
48390	4	1707187.9670985558	592945.6862564841
48391	4	1707143.6059151578	592949.3628224193
48392	1	1708285.1414038343	592950.3692830657
48393	3	1707175.673884089	593124.9011189719
48394	1	1707486.1841303622	593097.3469118479
48395	4	1707176.9495905694	593135.0825166355
